"","Date_Time","Start_Weather","Start_Weather_Notes","Start_Temperature","Start_Humidity","Start_Wind","Start_Direction","Transect_ID","Handler","Dog","Other_Teams","Start_Point.Latitude","Start_Point.Longitude","Start_Point.Altitude","Start_Point.Accuracy","End_Time","End_Point.Latitude","End_Point.Longitude","End_Point.Altitude","End_Point.Accuracy","End_Weather","End_Weather.Notes","End_Temperature","End_Humidity","End_Wind","End_Direction","Moose_Range","Moose_Count","Fisher_Range","Fisher_Count","BlackBear_Range","BlackBear_Count","notes"
"170","7/21/2016 07:12","Clear","","14.5","73.1","0","","05A3","Justin","Ranger","No",43.64226,-74.389,522.2,"2","09:12","43.64359","-74.388","511.8","3","Clear","","16.1","86.5","0","","N/A",0,"M1038",1,"B1098",1,""
"171","7/21/2016 09:58","Clear","","19.1","80.7","1.3","SW","05A2","Justin","Ranger","No",43.6553,-74.3896,480.3,"3.25","13:20","43.65399","-74.3904","487.8","2.75","Clear","","24.2","62.9","1.4","SW","N/A",0,"W1039-W1042",4,"B1099",1,""
"172","7/21/2016 11:40","Clear","","24","74","0","","06B2","Jennifer","Scooby","No",43.99691,-74.4685,506.3,"5","13:39","43.99647","-74.4672","524.6","5","Scattered","","24","74","0.8","SE","N/A",0,"W652-W653",2,"B612-B614",3,""
"173","7/22/2016 06:59","Overcast","","21.6","76.2","0.5","S","02A2","Justin","Ranger","No",43.87168,-75.0261,522,"2.25","09:22","43.87046","-75.0257","501.8","3","Overcast","Thunder storm off in the distance","23.1","83.9","1.3","S","N/A",0,"W1043",1,"N/A",0,""
"174","7/22/2016 07:39","Overcast","","22.7","81.2","0","","10B2","Suzie","Hiccup","No",43.9476,-73.9421,572.6,"1.6","10:05","43.947325","-73.94628667","560.9000244","1","Scattered","","23.5","77.9","2.4","NW","N/A",0,"N/A",0,"B130",1,"Park at side on road with caution, dog datalogger acting up, lights not flashing together, great flagging overall"
"175","7/22/2016 10:25","N/A","N/A","N/A","N/A","N/A","N/A","02B3","Justin","Ranger","No",43.823932,-74.973393,620,"N/A","13:15","43.82415","-74.972222","576","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,"N/A",0,"N/A",0,""
"176","7/22/2016 11:12","Scattered","","26","76","0.9","NE","10B3","Suzie","Hiccup","No",43.9445,-74.0153,531.3,"1.1","14:37","43.94515","-74.017415","528.2000122","1.1","Scattered","Blustery","27.9","60.6","0","","N/A",0,"W89-W91",3,"B131",1,"Hiccup got stung in first 5 minutes. Hot weather and :sting means slow going."
"177","7/23/2016 07:36","Clear","","20.6","77.7","0","","10A2","Suzie","Skye","No",43.9814,-74.0681,549.3,"1.6","10:41","43.98003167","-74.06736833","537.7000122","1.2","Clear","","23","70.3","1.9","W","N/A",0,"W92-W95",4,"B132-B133",2,"Reflagged, awesome. Folks were out and about on properties. Skye did good, mustelid in open half, all dry. No human datalogger"
"178","7/23/2016 11:47","Scattered","","25.7","57.1","1.7","SE","10A3","Suzie","Skye","No",43.9719,-74.166,480.4,"1.7","14:27","43.97080167","-74.16792833","462.2000122","1.4","Scattered","Notable gusty wind","27","67.5","0","","N/A",0,"W96",1,"B134",1,"Busy on walkway, reflagged and is good, skye did well, swam"
"179","7/24/2016 05:52","Scattered","Dripping from recent rain","16","74","0","","02A3","Jennifer","Scooby","No",43.8544,-75.1119,497.1,"4","08:07","43.85582","-75.1128","483.4","4","Scattered","Wet in forest from recent rain","20","76","0","","N/A",0,"W654",1,"B615-B616",2,""
"180","7/24/2016 06:42","Scattered","","16.8","72.1","0","","02B1","Justin","Ranger","No",43.8202,-74.9253,602.1,"2.5","09:42","43.81979","-74.9231","597.8","2.25","Scattered","","18.9","89.5","1","NW","N/A",0,"W1044-W1045",2,"N/A",0,""
"181","7/24/2016 08:29","Scattered","Wet from recent rain","18.6","88","0","","02A1","Jennifer","Scooby","No",43.87586,-75.0777,514.2,"5","10:53","43.87597","-75.0792","496.9","4","Overcast","","22","89","0","","N/A",0,"W655-W661",7,"B617",1,""
"182","7/24/2016 10:54","Scattered","","20.5","73.8","1.8","E","02B2","Justin","Ranger","No",43.83584,-74.9453,588.2,"3.5","13:44","43.8386","-74.946","595.3","3.25","Clear","","23","70.5","0","","N/A",0,"N/A",0,"N/A",0,""
"183","7/25/2016 06:50","Scattered","","17.6","89","0","","07A2","Jennifer","Scooby","No",44.60994,-74.3688,466.3,"5","09:34","44.61132","-74.3696","466.1","4","Overcast","","21.5","83","0","","M540-M543",4,"N/A",0,"B618",1,"Cleared 7, collected 4"
"184","7/25/2016 07:22","Clear","","18.7","73.8","0","","05B3","Justin","Ranger","No",43.58165,-74.4333,520.1,"3","09:38","43.58397","-74.4309","550","2.75","Scattered","","22.2","86.4","0","","N/A",0,"N/A",0,"B1100",1,""
"185","7/25/2016 08:13","Overcast","","19.4","86.5","0","","12B1","Suzie","Skye","No",44.6583,-73.9352,633.7,"1.2","14:09","44.65624","-73.9352","591.2","1.8","Overcast","Heavy rain during survey, notable wind","21.9","96.3","0","","M28-M35",8,"N/A",0,"B102",1,"Cleared large pile near northern end point and placed 50m up road. Dumped scats 1.2km, 2km, and at end. Tough to follow flagging at times. Skye did great! So much poop!"
"186","7/25/2016 10:36","Overcast","","23.6","83.5","0","","05B2","Justin","Ranger","No",43.58639,-74.4077,499.4,"3","12:45","43.58538","-74.4062","485.1","2.5","Rainy","","21.7","100","0","","N/A",0,"N/A",0,"B1101-B1102",2,""
"187","7/26/2016 06:28","Scattered","","17.8","90.7","1.3","NE","09B3","Suzie","Hiccup","No",43.6882,-74.2454,554.8,"0.9","10:12","43.68926","-74.2412","531.3","1.1","Scattered","","21.3","89.6","1.8","SE","N/A",0,"W59, W60, W97",3,"B135-B137",3,"Tough to find end flagging, swam in kings flow, mustelid we found was degraded, he didn't stick as close, biked to car"
"188","7/26/2016 07:01","Clear","","21","78","0","","09B1","Jennifer","Max","No",43.696,-74.2897,554.1,"4","09:36","43.69642","-74.2915","523.8","4","Scattered","","24","87.5","0","","N/A",0,"W662-W664",3,"B619",1,""
"189","7/26/2016 10:26","Scattered","Nice breeze","24","72","0.8","NW","09B2","Jennifer","Max","No",43.70796,-74.2706,541.3,"4","13:06","43.70971","-74.2721","539.6","5","Scattered","Breezy","26","79","0.7","W","N/A",0,"W665-W669",5,"N/A",0,"Not ideal habitat where some of mustelid detected: regeneration areas bordering mature woodland"
"190","7/26/2016 12:13","Scattered","","23","67.7","2.9","SE","06A3","Suzie","Hiccup","No",44.0582,-74.6006,558,"N/A","14:24","44.0545","-74.6034","522.2","1.7","Scattered","","22.4","75.1","1.9","SE","N/A",0,"N/A",0,"B138",1,"Easy walking, easy flagging, busy road, lake if you really need it but it's 100+m away. Start point pulled from Dog Tracklog"
"191","7/27/2016 06:20","Clear","","17.2","84.9","0","","07A1","Justin","Ranger","No",44.62947,-74.3941,457.9,"2.5","08:58","44.62931","-74.3966","465.4","3","Clear","","20.6","94.3","0","","M1030-M1031",2,"N/A",0,"N/A",0,""
"192","7/27/2016 09:47","Clear","","22","83.1","1.1","SW","07A3","Justin","Ranger","No",44.60574,-74.4253,428,"2.25","13:15","44.60503","-74.4269","394.6","3.5","Clear","","27.9","62.4","1.1","W","M1032-M1035",4,"N/A",0,"B1103-B1104",2,""
"193","7/28/2016 06:27","Scattered","","19.7","82","0","","01A1","Jennifer","Scooby","No",43.51578,-74.9566,530.5,"4","09:18","43.51525","-74.9586","551.4","5","Overcast","","23","92","0","","N/A",0,"W670-W675",6,"B620-B621",2,"Cleared 2, collected 0 moose"
"194","7/28/2016 06:48","Overcast","","20.3","81.6","0","","12B2","Justin","Ranger","No",44.64125,-73.934,522.7,"3.5","10:41","44.6427","-73.9329","526.9","3.5","Overcast","","22.4","85.2","0","","M1036-M1038",3,"N/A",0,"N/A",0,""
"195","7/28/2016 10:11","Overcast","","27","85","0","","01A2","Jennifer","Scooby","No",43.51773,-74.9132,590,"4","12:20","43.51699","-74.9114","577.9","5","Scattered","","25","86","0.9","NE","N/A",0,"W676-W677",2,"N/A",0,"Not confident on the mustelid collected"
"196","7/28/2016 11:23","Overcast","","23.7","81","0","","12B3","Justin","Ranger","No",44.66348,-73.9538,571.9,"2.5","14:42","44.66249","-73.9533","570","3.75","Overcast","T-storm while on middle leg","22.2","90.5","","","M1039",1,"N/A",0,"B1105",1,""
"197","7/29/2016 06:40","Clear","","17","98","0","","01A3","Jennifer","Scooby","No",43.49681,-74.976,575.7,"5","09:44","43.49509","-74.9787","564.9","5","Clear","","22","93","0","","N/A",0,"W678-W689",13,"B622",1,""
"198","7/29/2016 08:37","Scattered","","23.9","74.5","0","","09A3","Suzie","Skye","No",43.7741,-74.1841,513.5,"1.2","13:49","43.77513","-74.1784","513.2","1.1","Scattered","Notable breeze","27.7","52.5","0","","M36-M47",12,"W98",1,"B139",1,"End point is 200 m from endpt on km file for east leg. Lots of different unfun habitat but its pretty. I left 3 moose samples with sticks in them at least 10m from transect line. Skye did great"
"199","7/29/2016 11:54","Scattered","","23.7","70","0.7","","05C1","Jennifer","Scooby","No",43.70856,-74.7582,637.7,"5","14:43","43.70744","-74.7552","696.1","5","Clear","","26","63","0","","N/A",0,"W691-W699",9,"N/A",0,"Site is much more dry than last visit"
"200","7/30/2016 06:00","Clear","","14.3","70.2","0","","11D2","Suzie","Skye","No",44.1989,-74.3127,435.6,"1","08:11","44.19821","-74.3155","464.3","1.4","Scattered","","15.2","92.5","0","","N/A",0,"W99-W100",2,"B140-B141",2,"Lost W leg again. Tried following the path more to find flagging, none. Backtracked and used GPS to follow KML."
"201","7/30/2016 06:39","Scattered","","16.5","67.9","0","NE","07B3","Justin","Ranger","No",44.54745,-74.5466,451.6,"2.25","09:57","44.54797","-74.5482","428.9","2.5","Scattered","","20.9","49.5","0","","N/A",0,"W1046",1,"B1106-B1107",2,""
"202","7/30/2016 09:47","Scattered","Light breeze","20.1","72.8","0","","03B3","Suzie","Skye","No",44.1339,-74.966,479.1,"1.1","11:58","44.138019","-74959969","522","N/A","Scattered","","22","62.1","0","","N/A",0,"N/A",0,"B142-B143",2,"Skye hit on 3 buried bear scat, she did good, probably 6 flagged scats, End Point pulled from Dog TL"
"203","7/30/2016 11:14","Scattered","","21.7","73.1","0","","07B1","Justin","Ranger","No",44.51568,-74.4634,457.3,"2.75","13:24","44.51655","-74.4653","431.1","3.25","Scattered","","21.4","69.2","0","","N/A",0,"W1047",1,"N/A",0,""
"204","7/31/2016 06:18","Clear","","15","63","0","","12A3","Jennifer","Scooby","No",44.77483,-73.8983,449.5,"5","09:03","44.77168","-73.8968","451.7","5","Clear","Breezy","18","86","0","","M544-M546",3,"N/A",0,"B623-B626",4,"Cleared 3, collected 3 moose"
"205","7/31/2016 07:36","Scattered","","19.2","77.6","0","","03A1","Justin","Ranger","No",44.24447,-74.8679,444.8,"2.75","10:21","44.24525","-74.8704","430.9","2.25","Scattered","","21.6","59","0","","N/A",0,"N/A",0,"B1108-B1110",3,""
"206","7/31/2016 09:34","Scattered","Breezy upper canopy","19.5","73","0","","12A1","Jennifer","Scooby","No",44.7442,-73.8584,507.5,"5","11:20","44.74477","-73.8553","484.1","5","Clear","Intermittent breeze","22","61","0.9","SW","N/A",0,"W700",1,"N/A",0,"Not confident on mustelud scat. Wasps at site"
"207","7/31/2016 11:20","Scattered","","22.3","54.2","3.1","SW","03A3","Justin","Ranger","No",44.26846,-74.9068,455.9,"2.75","15:09","44.26761","-74.9047","445.5","2.5","Clear","","28.5","52.5","1.1","SW","M1040-M1045",6,"N/A",0,"B1111",1,""
"208","8/1/2016 07:36","Overcast","","21","75","0","","12A2","Jennifer","Scooby","No",44.7119,-73.9158,593.9,"5","10:49","44.71165","-73.919","578.2","5","Overcast","","22","93","0","","M547-M559",13,"N/A",0,"N/A",0,"Cleared 1, Collected 13 moose. Did not see the 3 flags at start point. Notes from previous handler said transect started at intersection of kml file & rd so I started there. All moose very fresh"
"209","8/1/2016 08:40","Rainy","Rain all morning.","23","70.5","0","","05C2","Suzie","Hiccup","No",43.6849,-74.7391,546.5,"1.7","12:14","43.68587","-74.7422","541.5","1","Overcast","Rain throughout survey","20.2","90.6","0","","N/A",0,"W101",1,"B144",1,"Old moose left on transect over halfway, did not find end flagging, last 500m of W leg under winter, considerable flooding throughout site. W corner has obstacle, refer to suzies TL"
"210","8/1/2016 14:05","Overcast","Intermittent rain","21.1","100","0","","05D2","Suzie","Hiccup","No",43.6462,-74.6875,626.1,"1.2","16:36","43.64499","-74.6883","652.6","2.1","Rainy","Heavy rain at times","20.3","93.1","0","","N/A",0,"W102-W105",4,"N/A",0,"Cruddy weather, reflagged awesome. No hole in road. Streams overflow in, 1 bear marked"
"211","8/2/2016 07:23","Scattered","","18.1","88.1","0","","06A2","Justin","Ranger","No",44.11415,-74.6245,475,"3","09:13","44.11301","-74.6255","508.3","3.25","Scattered","","18.9","92.5","0","","N/A",0,"W1048",1,"N/A",0,""
"212","8/2/2016 09:07","Overcast","","20.3","98.2","0","","05D1","Suzie","Hiccup","No",43.6625,-74.7054,536.7,"1.2","13:34","43.66457","-74.7105","532.1","1.2","Overcast","","19.5","94.9","0","","M48-M53, M64",7,"N/A",0,"B145",1,"Flagged majority of scats with pink flagging, saw bull moose in middle of northern leg, did not clear area, kept dog on shorter recall, very cold very wet, 2 scats that were bear moose. ITM corruption"
"213","8/2/2016 11:15","Scattered","","21.1","96","0","","03B2","Justin","Ranger","No",44.1317,-74.9148,420.9,"3.75","13:17","44.13346","-74.9125","419.6","2.25","Overcast","","22.3","82.5","1","SE","N/A",0,"W1049",1,"B1112",1,""
"214","8/2/2016 15:17","Clear","Rain all night","21.1","95.4","1.1","W","05D3","Suzie","Hiccup","No",43.6783,-74.6726,550.9,"1.1","19:48","43.67704","-74.6743","589.9","1.8","Clear","","21.7","84.8","0","","M54-M63",10,"W106",1,"B147-B148",2,"Hiccup lay down on the last leg and stopped surveying. I have never seen him do this. We are hiking a little faster to get out before dark but not unreasonably fast...weird. watch out for orange flagging on E leg, detour on KML wiggles around water, 5 flagged scats. Lost bear bell on site. ITM corruption"
"215","8/3/2016 06:18","Clear","","17","75","0","","06B3","Jennifer","Scooby","No",44.0206,-74.5057,526.8,"4","09:09","44.0234","-74.5076","547.3","5","Clear","","19","96","0","","M560",1,"N/A",0,"B627-B631",5,""
"216","8/3/2016 07:35","Clear","","17.9","81","0","","11C1","Justin","Ranger","No",44.24031,-73.9179,639,"2.25","10:33","44.24073","-73.9201","647.8","3","Clear","","20.8","83.8","0","","N/A",0,"W1050-W1052",3,"B1113",1,""
"217","8/3/2016 09:43","Clear","","19","85","0","","06B1","Jennifer","Scooby","No",44.02144,-74.4714,531.5,"5","11:37","44.02248","-74.4703","523.3","5","Clear","","23.5","89","0","","N/A",0,"W701",1,"N/A",0,"Lost bear bell on site"
"218","8/4/2016 06:20","Clear","","18.5","66","0","","10B5","Jennifer","Scooby","No",43.93663,-73.9834,502.7,"4","08:45","43.93648","-73.9859","513.8","5","Clear","","17.8","96.7","0","","M561-M562",2,"W702-W706",5,"B632",1,""
"219","8/4/2016 06:28","Scattered","Notable light breeze","20.5","72.7","0","","12B4","Suzie","Skye","No",44.6285,-73.8973,456.6,"1.2","09:32","44.62885","-73.8955","451.4","1","Clear","","24","76.3","0","","M65-M67",3,"W107",1,"N/A",0,"Lost ball at 18T 587783 4943086. Threw it in marshy grass spot to the E side of road. Bright orange large chuckit.  Skye was speedy!"
"220","8/4/2016 07:13","Clear","","17.9","78.2","0","","12B5","Justin","Ranger","No",44.68034,-73.9484,534,"2.75","10:09","44.67962","-73.9496","510.4","2.25","Clear","","22.9","71.8","0","","N/A",0,"N/A",0,"N/A",0,""
"221","8/4/2016 09:31","Clear","","21","83","0","","10B4","Jennifer","Scooby","No",43.9162,-74.0171,522,"5","12:05","43.91712","-74.0186","506.5","5","Clear","","25.6","83","0","","M563",1,"W707",1,"B633 & B635",2,"S found 2 owl pellets on site"
"222","8/6/2016 07:13","Clear","Recent heavy rain previous evening","21.8","83.8","0","","07C1","Jennifer","Scooby","No",44.63523,-74.4548,410.8,"5","10:15","44.63486","-74.4527","410.5","4","Clear","","22.5","92","0","","N/A",0,"W708-W710",3,"B634, B635- B637",3,""
"223","8/6/2016 14:19","Overcast","","25.4","62.8","1.2","","10C1","Justin","Ranger","No",43.88876,-74.0214,510.7,"2.5","16:44","43.89095","-74.0209","470.6","2.25","Scattered","","25","72.5","0","","N/A",0,"W1054-W1056",3,"B1114",1,""
"224","8/7/2016 06:43","Overcast","","19","65","0","","11A1","Jennifer","Max","No",44.36988,-74.2208,473.7,"5","08:44","44.37","-74.2194","469.7","4","Scattered","","20","87","0","","N/A",0,"W711",1,"N/A",0,""
"225","8/7/2016 09:04","Overcast","","20","85","0","","11A3","Jennifer","Max","No",44.33796,-74.2656,481.5,"5","11:16","44.33657","-74.2663","495.6","5","Clear","Breezy","21","72","0.8","SE","N/A",0,"W712-W714",3,"N/A",0,"Gun shots heard during transect. Affected dog performance"
"226","8/8/2016 07:16","Clear","Foggy AM","18.7","64","0","","11B1","Jennifer","Scooby","No",44.24094,-74.0624,620.2,"5","10:02","44.2423","-74.0623","596.6","5","Clear","Breeze upper canopy","20","76","0","","N/A",0,"W715-W726",12,"N/A",0,""
"227","8/8/2016 09:02","Clear","","20.9","68.9","0","","01B3","Justin","Ranger","No",43.40011,-74.8777,438.2,"2.75","12:40","43.40151","-74.8766","433.3","3","Scattered","","22.4","52.7","2","S","N/A",0,"W1057-W1059",3,"N/A",0,""
"228","8/8/2016 10:57","Clear","There is a breeze even tho its not picking it up on device","22","70","0","SE","11B2","Jennifer","Scooby","No",44.28602,-74.1004,462.4,"5","13:14","44.28571","-74.1022","471","5","Scattered","","25","60","0.9","SE","N/A",0,"W727-W737",11,"N/A",0,"Saw hawk ssp near start point."
"229","8/8/2016 13:38","Scattered","","23.1","60.3","1.3","E","01B1","Justin","Ranger","No",43.41813,-74.8381,445.7,"3","16:25","43.42024","-74.8373","447.2","3.5","Scattered","","23.8","62.2","0","","N/A",0,"W1060-W1063",4,"N/A",0,""
"230","8/9/2016 07:07","Clear","","13.1","72.9","0","","04B2","Justin","Ranger","No",43.35792,-74.5924,537.3,"3","10:30","43.35655","-74.5935","520.1","3","","","21.2","79.1","0","","N/A",0,"W1064-W1066",3,"B1114",1,""
"231","8/9/2016 08:27","Clear","","18.7","66.8","0","","11B3","Suzie","Skye","No",44.281,-74.1937,490.8,"0.8","10:40","44.27945","-74.1947","480","1.4","Clear","","22.2","97.5","0","","N/A",0,"M108-M110",3,"N/A",0,"Not great, no bell or safety vest, mustelid scats had insects and were droplet like"
"232","8/9/2016 11:18","Clear","","23.9","56","0","","04B1","Justin","Ranger","No",43.40703,-74.5648,515.1,"2.75","14:20","43.40743","-74.5665","531.3","3.5","Clear","","25.4","48.3","2.4","E","N/A",0,"W1067-W1069",3,"N/A",0,""
"233","8/9/2016 11:50","Clear","Flagging blowing in wind from N","23.4","58","0","","11A2","Suzie","Skye","No",44.33,-74.217,525.6,"1.1","13:48","44.33036","-74.2185","528.1","1.1","Clear","","25.9","52.1","1.4","S","N/A",0,"N/A",0,"B150-B151",2,"Whew slow moving skye"
"234","8/10/2016 08:12","Overcast","About to rain. Can feel slight intermittent breeze","23","79","0","","09A1","Jennifer","Scooby","No",43.77407,-74.1306,546.4,"5","09:47","43.77466","-74.128","573.9","5","Overcast","","24","80","0","","N/A",0,"W738",1,"B638",1,"Cornell folks moved end flags to this end point, not sure why as old end point a few meters beyond. Ended at new end point for this round."
"235","8/10/2016 09:27","Rainy","Rain through evening","23.3","80.1","","","01B2","Suzie","Hiccup","No",43.3886,-74.8422,475.1,"1.1","12:41","43.38992","-74.8389","430.1","1.4","Rainy","Rain throughout","22.1","97.1","0","","N/A",0,"W111-W113",3,"N/A",0,"Lost flagging 40% of time, did not find end flagging, soaked,"
"236","8/10/2016 10:50","Rainy","Light rain","25","80","0","","05A1","Jennifer","Scooby","No",43.66607,-74.3652,519.1,"5","12:47","43.66552","-74.3685","528.1","5","Overcast","Light rain on and off throughout transect","25","95","0","","N/A",0,"W739",1,"B639",1,"Not able to find start flags, maybe due to heavy cloud cover the GPS is jumping. Started in general vicinity (on phone it shows I'm on top of start point)."
"237","8/10/2016 14:46","Overcast","Rain previous to survey","25.1","89.1","0","","04B3","Suzie","Hiccup","No",43.3856,-74.6719,553.1,"0.8","18:18","43.38599","-74.673","556.2","1","Overcast","","23.4","93.8","1.4","SW","N/A",0,"W114-W118",6,"B152-B153",2,"Removed all flagging, had to stop frequently to get satellite, very wet, mostly fresh mustys"
"238","8/11/2016 06:55","Clear","","19","84","0","","05A3","Jennifer","Scooby","No",43.64213,-74.3889,505.7,"5","08:55","43.64367","-74.3879","501.6","5","Clear","","23","94","0","","N/A",0,"W740-W742",3,"B640",1,"Scooby found owl pellet"
"239","8/11/2016 07:02","Clear","","17.6","77.5","0","","06B2","Justin","Ranger","No",43.99691,-74.4682,519.3,"3.75","10:08","43.99622","-74.4671","532.5","2.75","Clear","","24.2","92.5","0","","N/A",0,"W1070-W1071",2,"B1115",1,""
"240","8/11/2016 09:12","Clear","","21","89","0","","05A2","Jennifer","Scooby","No",43.65391,-74.3902,486.6,"5","11:49","43.65533","-74.3895","489","5","Scattered","","28","88","0.9","NW","N/A",0,"W743-W747",5,"B641-B642",1,"Obscure flagging. Site would have been surveyed more swiftly w more obvious flagging"
"241","8/11/2016 11:54","Scattered","","27.6","77.3","0","","05B1","Justin","Ranger","No",43.60679,-74.4189,546.9,"2.75","14:35","43.60509","-74.4208","578.7","3.25","Scattered","Breezy in middle of transect","27.6","76.2","0","","N/A",0,"W1072-W1077",6,"N/A",0,""
"242","8/12/2016 07:10","Overcast","","22","79.4","0","","02A2","Justin","Ranger","No",43.8714,-75.026,503.7,"2.5","09:05","43.87078","-75.0257","486.9","3.25","Overcast","","23.9","86.2","0","","N/A",0,"N/A",0,"N/A",0,""
"243","8/12/2016 09:08","Overcast","","22.6","86.4","0","","10B2","Suzie","Skye","No",43.9476,-73.9422,551.2,"1.2","11:17","43.94721","-73.9463","560.2","1.4","Scattered","Supposed to have heavy rain","26.1","86.7","2.5","W","M69",1,"N/A",0,"N/A",0,"First 3/4 of tracklog on W leg is Incomplete. no human back up on Columbus but Ipa do have back country nav TL. Gorgeous, heavy road construction"
"244","8/12/2016 10:01","Overcast","","23.3","90.8","1.1","S","02B3","Justin","Ranger","No",43.82382,-74.9738,576,"2.75","12:33","43.82393","-74.9722","577.9","2.25","Overcast","Rained heavy during middle leg","25.2","96.1","0","","N/A",0,"N/A",0,"N/A",0,""
"245","8/12/2016 12:14","Overcast","Strong wind in canopy, storm is a brewin","24.3","80.7","0","","10B3","Suzie","Skye","No",43.945,-74.0174,526.2,"1.1","15:47","43.9444","-74.0153","507.3","0.9","Scattered","Great breeze all survey","29.6","66.4","3.5","SE","M70-M73",4,"N/A",0,"N/A",0,"Started in opposite direction to try and find flagging better. Epic fail. First 2 moose scats were found in spots I definitely don't remember! turned on dog TL 400 m in. Grrrrr. Wind changed direction during end reading to SW. overall flagging was easier except for the W leg to corner!"
"246","8/14/2016 09:04","Rainy","Heavy rain prior to survey","23.2","98.8","0","","10A3","Suzie","Hiccup","No",43.9719,-74.1661,456.4,"1","1143","43.97095","-74.1683","454.5","1.2","Overcast","Rain on and off","23.1","97.2","1.1","NE","N/A",0,"W119-W121",3,"B154",1,"Tough to follow flagging, crappy weather"
"247","8/14/2016 09:29","Rainy","On and off heavy rain past 2 days","24","88","0","","02A3","Jennifer","Scooby","No",43.85443,-75.1119,514.6,"4","11:26","43.8558","-75.1127","502.4","5","Overcast","breezy. Not getting picked up by Kestrel unit","24","99","0","","N/A",0,"W748",1,"N/A",0,"Cleared flags"
"248","8/14/2016 12:08","Overcast","Breezy","23","89","0.7","W","02A1","Jennifer","Scooby","No",43.87582,-75.0776,499.4,"5","14:27","43.87602","-75.0792","504.7","5","Overcast","","23","100","0","","N/A",0,"W749-W750",2,"N/A",0,"Cleated flags. Missed corner flagging"
"249","8/14/2016 12:49","Overcast","Heavy rain within 24 hours changing wind","23.8","98.2","1.3","SW","10A2","Suzie","Hiccup","No",43.9817,-74.0682,542.7,"1.1","15:17","43.98016","-74.0675","568","1.4","Overcast","Noticeable breeze","24","92","0","","N/A",0,"W122-W124",3,"B155-B156",2,"Was able to follow the flagging really well, little music,"
"250","8/15/2016 08:22","Scattered","Breezy","20","84","0","","12B1","Jennifer","Scooby","No",44.65655,-73.9357,594.2,"5","10:33","44.65819","-73.9352","616.8","5","Scattered","Intermittent light breeze coming from SW","20","73","unknown","SW","M564-M565",2,"N/A",0,"N/A",0,"Collected 2, cleared 7. Of the ones collected neither were fresh since last round. Lab may choose to discard them"
"251","8/15/2016 09:34","Scattered","","22.4","74.4","0","","02B1","Justin","Ranger","No",43.8201,-74.9252,605.8,"3.75","12:11","43.81992","-74.9232","598.6","2.75","Scattered","","23.3","77.8","1.2","W","N/A",0,"N/A",0,"B1117-B1118",2,""
"252","8/15/2016 13:10","Scattered","","22.8","65.6","0","","02B2","Justin","Ranger","No",43.83583,-74.9454,588.5,"3","15:38","43.83851","-74.946","603.9","4.75","Scattered","","22.7","74.5","0","","N/A",0,"N/A",0,"B1119",1,""
"253","8/16/2016 08:14","Rainy","","17.4","91.5","0","","05B3","Justin","Ranger","No",43.58154,-74.4332,513.4,"3.5","10:31","43.58359","-74.4306","520.6","3.5","Overcast","","20.8","98.5","0","","N/A",0,"N/A",0,"N/A",0,""
"254","8/16/2016 09:09","Rainy","Rain all morning, fog","21.2","85","0","","09B3","Suzie","Skye","No",43.6893,-74.2412,543.5,"1.6","11:10","43.68818","-74.2455","549.2","1.8","Rainy","Off and on rain","23.2","91.2","0","","N/A",0,"W125-W127",3,"B157",1,"Very wet, missing photos, great rhythm great flagging, she hit on deer 4 times, put mustelid out before survey"
"255","8/16/2016 11:16","Overcast","Rained this morning","20.9","93.9","0","","05B2","Justin","Ranger","No",43.5865,-74.4077,493.7,"2.75","13:15","43.58539","-74.406","484.2","2.75","Overcast","","22.9","99.9","0","","N/A",0,"N/A",0,"N/A",0,""
"256","8/16/2016 12:55","Rainy","Notable breeze","21.7","87","0","","06A3","Suzie","Skye","No",44.0541,-74.5996,537.4,"2.1","15:22","44.05436","-74.6033","516.6","1.9","Rainy","Torrential rain","21.6","90.5","0","","N/A",0,"N/A",0,"B158-B160",2,"Pulled flagging"
"257","8/17/2016 08:27","Overcast","Scattered showers all morning,","16.9","100","0","","07A2","Suzie","Skye","No",44.61,-74.3688,462.6,"1","10:49","44.61132","-74.3695","456.6","1.3","Scattered","Overcast for majority or site","20.7","89","2.7","N","M74-M77",4,"N/A",0,"N/A",0,"Site very flooded, flagging OK, found lots of old remnant piles, 2 old uncollected."
"258","8/17/2016 09:33","Overcast","","21","77","0.5","N","09B1","Jennifer","Scooby","No",43.69611,-74.2896,566.7,"5","12:14","43.69637","-74.2916","539.9","4","Scattered","Breeze not getting picked up by kestrel","26","79","0","","N/A",0,"N/A",0,"B643-B645",3,"Did not find start flags. Cleared site of flagging otherwise"
"259","8/17/2016 13:24","Scattered","","23","60","1.2","SE","09B2","Jennifer","Scooby","No",43.70797,-74.2708,532.8,"5","15:37","43.70953","-74.2721","562.7","5","Overcast","","25","75","0","","N/A",0,"N/A",0,"B646-B648",3,""
"260","8/18/2016 08:53","Scattered","Rained early this morning","20.7","88.3","0","","07A3","Justin","Ranger","No",44.60595,-74.4254,431.1,"3","12:04","44.605","-74.4268","418.7","2.75","Scattered","","24.6","75.5","0","","M1046-M1047",2,"N/A",0,"B1120",1,""
